first_name,city,email,customer_id,order_id,order_date,shipped_date,product_name,list_price,quantity,net_revenue,order_year,order_month,cost_price,profit,profit_margin,Customer Segment,month_year
Sharell,Vista,sharell.ross@msn.com,1003,1075,2017-08-19,2017-08-22,Trek Emonda S 4 - 2017,1499.99,2,2699.98,2017,8,899.99,900.0,33.33,Regular,2017-08
Tammy,Lake Jackson,tammy.austin@yahoo.com,1063,1140,2017-09-21,2017-09-22,Trek Stache 5 - 2017,1499.99,2,2699.98,2017,9,899.99,900.0,33.33,Regular,2017-09
Lynwood,Longview,lynwood.jackson@aol.com,866,1385,2018-02-08,2018-02-09,Trek Stache 5 - 2017,1499.99,2,2699.98,2018,2,899.99,900.0,33.33,Regular,2018-02
Corinna,Rosedale,corinna.adams@msn.com,836,970,2017-06-22,2017-06-23,Trek Emonda S 4 - 2017,1499.99,2,2699.98,2017,6,899.99,900.0,33.33,Regular,2017-06
Karole,East Northport,karole.alvarez@gmail.com,1120,1186,2017-10-14,2017-10-15,Trek Emonda S 4 - 2017,1499.99,2,2699.98,2017,10,899.99,900.0,33.33,Regular,2017-10
Jenine,Endicott,jenine.dawson@msn.com,1026,1327,2018-01-02,2018-01-05,Trek Emonda S 4 - 2017,1499.99,2,2699.98,2018,1,899.99,900.0,33.33,Regular,2018-01
Hee,Selden,hee.greer@hotmail.com,512,637,2017-01-03,2017-01-05,Trek Conduit+ - 2016,2999.99,1,2699.99,2017,1,1799.99,899.9999999999998,33.33,New,2017-01
Rufina,New Hyde Park,rufina.chandler@aol.com,1263,315,2016-07-16,2016-07-17,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,7,1799.99,899.9999999999998,33.33,New,2016-07
Monica,San Jose,monica.sears@aol.com,109,1411,2018-03-01,2018-03-02,Trek Conduit+ - 2016,2999.99,1,2699.99,2018,3,1799.99,899.9999999999998,33.33,New,2018-03
Lezlie,Central Islip,lezlie.lamb@gmail.com,1443,558,2016-11-15,2016-11-17,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,11,1799.99,899.9999999999998,33.33,New,2016-11
Clelia,New Windsor,clelia.workman@yahoo.com,199,382,2016-08-20,2016-08-23,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,8,1799.99,899.9999999999998,33.33,New,2016-08
Melani,Maspeth,melani.jarvis@hotmail.com,313,542,2016-11-04,2016-11-05,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,11,1799.99,899.9999999999998,33.33,New,2016-11
Armand,Lindenhurst,armand.whitehead@hotmail.com,84,129,2016-03-19,2016-03-21,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,3,1799.99,899.9999999999998,33.33,New,2016-03
Fransisca,Glendora,fransisca.nicholson@aol.com,307,225,2016-05-17,2016-05-19,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,5,1799.99,899.9999999999998,33.33,New,2016-05
Charolette,Sacramento,charolette.rice@msn.com,5,571,2016-11-24,2016-11-27,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,11,1799.99,899.9999999999998,33.33,New,2016-11
Houston,Fullerton,houston.vasquez@msn.com,1272,576,2016-11-27,2016-11-28,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,11,1799.99,899.9999999999998,33.33,New,2016-11
Monika,Encino,monika.berg@gmail.com,46,132,2016-03-20,2016-03-23,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,3,1799.99,899.9999999999998,33.33,New,2016-03
Shery,Ontario,shery.randolph@hotmail.com,540,268,2016-06-11,2016-06-12,Trek Conduit+ - 2016,2999.99,1,2699.99,2016,6,1799.99,899.9999999999998,33.33,New,2016-06
Bettie,Euless,bettie.glover@gmail.com,328,980,2017-06-26,2017-06-27,Trek Conduit+ - 2016,2999.99,1,2699.99,2017,6,1799.99,899.9999999999998,33.33,New,2017-06
Dorine,Santa Cruz,dorine.roberson@msn.com,194,1049,2017-08-09,2017-08-10,Trek Conduit+ - 2016,2999.99,1,2699.99,2017,8,1799.99,899.9999999999998,33.33,New,2017-08
Gilberto,Woodside,gilberto.sanders@hotmail.com,1129,654,2017-01-14,2017-01-17,Trek Conduit+ - 2016,2999.99,1,2699.99,2017,1,1799.99,899.9999999999998,33.33,New,2017-01
Rudolf,Maspeth,rudolf.moran@gmail.com,597,848,2017-04-18,2017-04-20,Haro Shift R3 - 2017,1469.99,2,2734.18,2017,4,881.99,970.1999999999998,35.48,Regular,2017-04
Sheila,Uniondale,sheila.goodman@msn.com,1189,356,2016-08-04,2016-08-06,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2016,8,1739.99,1014.9999999999998,36.84,New,2016-08
Adriene,Plainview,adriene.rollins@msn.com,1252,337,2016-07-26,2016-07-28,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2016,7,1739.99,1014.9999999999998,36.84,New,2016-07
Charolette,Sacramento,charolette.rice@msn.com,5,571,2016-11-24,2016-11-27,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2016,11,1739.99,1014.9999999999998,36.84,New,2016-11
Tiesha,Scarsdale,tiesha.daniel@yahoo.com,83,327,2016-07-21,2016-07-22,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2016,7,1739.99,1014.9999999999998,36.84,New,2016-07
Andreas,Mount Vernon,andreas.herman@msn.com,520,635,2016-12-30,2016-12-31,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2016,12,1739.99,1014.9999999999998,36.84,New,2016-12
Alissa,Ossining,alissa.craft@hotmail.com,892,550,2016-11-12,2016-11-15,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2016,11,1739.99,1014.9999999999998,36.84,New,2016-11
Darcel,Santa Clara,darcel.harmon@msn.com,686,480,2016-10-04,2016-10-05,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2016,10,1739.99,1014.9999999999998,36.84,New,2016-10
Walton,Lockport,walton.dejesus@yahoo.com,129,938,2017-06-11,2017-06-12,Trek Fuel EX 8 29 - 2016,2899.99,1,2754.99,2017,6,1739.99,1014.9999999999998,36.84,New,2017-06
Sarai,Buffalo,sarai.mckee@msn.com,80,34,2016-01-22,2016-01-23,Surly Straggler - 2016,1549.0,2,2788.2,2016,1,929.4,929.3999999999999,33.33,Regular,2016-01
Debra,Orchard Park,debra.burks@yahoo.com,1,599,2016-12-09,2016-12-12,Surly Straggler - 2016,1549.0,2,2788.2,2016,12,929.4,929.3999999999999,33.33,Regular,2016-12
Genevieve,New Hyde Park,genevieve.juarez@gmail.com,603,405,2016-08-31,2016-09-01,Surly Straggler - 2016,1549.0,2,2788.2,2016,8,929.4,929.3999999999999,33.33,Regular,2016-08
Sebrina,Coram,sebrina.hart@yahoo.com,716,217,2016-05-11,2016-05-14,Surly Straggler - 2016,1549.0,2,2788.2,2016,5,929.4,929.3999999999999,33.33,Regular,2016-05
Chantay,Elmhurst,chantay.maynard@gmail.com,793,1078,2017-08-19,2017-08-20,Surly Straggler - 2016,1549.0,2,2788.2,2017,8,929.4,929.3999999999999,33.33,Regular,2017-08
Joeann,Ontario,joeann.garrison@yahoo.com,1314,257,2016-06-05,2016-06-08,Surly Straggler - 2016,1549.0,2,2788.2,2016,6,929.4,929.3999999999999,33.33,Regular,2016-06
Abbey,Forest Hills,abbey.pugh@gmail.com,338,166,2016-04-08,2016-04-11,Surly Straggler - 2016,1549.0,2,2788.2,2016,4,929.4,929.3999999999999,33.33,Regular,2016-04
Crystle,Smithtown,crystle.gilliam@yahoo.com,161,1030,2017-07-29,2017-07-31,Surly Straggler - 2016,1549.0,2,2788.2,2017,7,929.4,929.3999999999999,33.33,Regular,2017-07
Anisha,Rome,anisha.lang@aol.com,963,340,2016-07-29,2016-07-31,Surly Straggler - 2016,1549.0,2,2788.2,2016,7,929.4,929.3999999999999,33.33,Regular,2016-07
Lashandra,Long Beach,lashandra.turner@hotmail.com,583,38,2016-01-25,2016-01-26,Surly Straggler - 2016,1549.0,2,2788.2,2016,1,929.4,929.3999999999999,33.33,Regular,2016-01
Delmar,Lockport,delmar.wise@yahoo.com,908,672,2017-01-26,2017-01-29,Trek Emonda S 4 - 2017,1499.99,2,2789.98,2017,1,899.99,990.0,35.48,Regular,2017-01
Regenia,Mahopac,regenia.vaughan@gmail.com,25,1065,2017-08-17,2017-08-19,Trek Emonda S 4 - 2017,1499.99,2,2789.98,2017,8,899.99,990.0,35.48,Regular,2017-08
Sheryl,Floral Park,sheryl.chase@gmail.com,1391,659,2017-01-17,2017-01-18,Trek Stache 5 - 2017,1499.99,2,2789.98,2017,1,899.99,990.0,35.48,Regular,2017-01
Novella,Glen Cove,novella.patel@gmail.com,966,920,2017-05-30,2017-06-02,Trek Stache 5 - 2017,1499.99,2,2789.98,2017,5,899.99,990.0,35.48,Regular,2017-05
Earl,Elmhurst,earl.stanley@gmail.com,257,1305,2017-12-17,2017-12-18,Trek Conduit+ - 2016,2999.99,1,2789.99,2017,12,1799.99,989.9999999999998,35.48,New,2017-12
Laverna,Niagara Falls,laverna.hernandez@hotmail.com,396,404,2016-08-31,2016-09-01,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,8,1799.99,989.9999999999998,35.48,New,2016-08
Sunshine,Jamaica,sunshine.rosario@aol.com,439,644,2017-01-08,2017-01-10,Trek Conduit+ - 2016,2999.99,1,2789.99,2017,1,1799.99,989.9999999999998,35.48,New,2017-01
Shantel,West Islip,shantel.gregory@yahoo.com,1321,36,2016-01-23,2016-01-24,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,1,1799.99,989.9999999999998,35.48,New,2016-01
Kanesha,Rome,kanesha.vega@gmail.com,65,240,2016-05-27,2016-05-30,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,5,1799.99,989.9999999999998,35.48,New,2016-05
Janna,Longview,janna.hayden@msn.com,885,298,2016-07-04,2016-07-07,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,7,1799.99,989.9999999999998,35.48,New,2016-07
Marlen,Woodside,marlen.dawson@msn.com,1281,1038,2017-07-31,2017-08-03,Trek Conduit+ - 2016,2999.99,1,2789.99,2017,7,1799.99,989.9999999999998,35.48,New,2017-07
Vinnie,Forest Hills,vinnie.chan@aol.com,709,486,2016-10-06,2016-10-09,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,10,1799.99,989.9999999999998,35.48,New,2016-10
Hassan,Hicksville,hassan.nash@yahoo.com,954,379,2016-08-18,2016-08-21,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,8,1799.99,989.9999999999998,35.48,New,2016-08
Kristofer,Plainview,kristofer.craig@yahoo.com,717,413,2016-09-02,2016-09-03,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,9,1799.99,989.9999999999998,35.48,New,2016-09
Ai,Franklin Square,ai.forbes@yahoo.com,1322,263,2016-06-09,2016-06-12,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,6,1799.99,989.9999999999998,35.48,New,2016-06
Randee,Canyon Country,randee.pitts@msn.com,923,20,2016-01-14,2016-01-17,Trek Conduit+ - 2016,2999.99,1,2789.99,2016,1,1799.99,989.9999999999998,35.48,New,2016-01
Herta,Mountain View,herta.rollins@msn.com,344,663,2017-01-20,2017-01-23,Haro Shift R3 - 2017,1469.99,2,2792.98,2017,1,881.99,1029.0,36.84,Regular,2017-01
Parthenia,Ithaca,parthenia.holman@gmail.com,1132,1122,2017-09-12,2017-09-14,Haro Shift R3 - 2017,1469.99,2,2792.98,2017,9,881.99,1029.0,36.84,Regular,2017-09
Shonta,Utica,shonta.preston@msn.com,863,794,2017-03-23,2017-03-24,Haro Shift R3 - 2017,1469.99,2,2792.98,2017,3,881.99,1029.0,36.84,Regular,2017-03
Bettie,Farmingdale,bettie.pierce@gmail.com,564,767,2017-03-09,2017-03-11,Haro Shift R3 - 2017,1469.99,2,2792.98,2017,3,881.99,1029.0,36.84,Regular,2017-03
Tenisha,Amityville,tenisha.lyons@aol.com,63,1390,2018-02-12,2018-02-13,Haro Shift R3 - 2017,1469.99,2,2792.98,2018,2,881.99,1029.0,36.84,Regular,2018-02
Dottie,Port Washington,dottie.roberts@aol.com,1137,704,2017-02-08,2017-02-11,Trek Boone 7 - 2017,3499.99,1,2799.99,2017,2,2099.99,700.0,25.0,New,2017-02
Bernardina,Whitestone,bernardina.cooper@msn.com,803,1220,2017-10-31,2017-11-03,Trek Domane SL 6 - 2017,3499.99,1,2799.99,2017,10,2099.99,700.0,25.0,New,2017-10
Elenore,Mcallen,elenore.william@msn.com,910,731,2017-02-25,2017-02-27,Trek Domane SL 6 - 2017,3499.99,1,2799.99,2017,2,2099.99,700.0,25.0,New,2017-02
Adam,Los Banos,adam.henderson@hotmail.com,673,641,2017-01-07,2017-01-08,Trek Boone 7 - 2017,3499.99,1,2799.99,2017,1,2099.99,700.0,25.0,New,2017-01
Charlesetta,Poughkeepsie,charlesetta.soto@yahoo.com,1177,861,2017-04-27,2017-04-30,Trek Boone 7 - 2017,3499.99,1,2799.99,2017,4,2099.99,700.0,25.0,New,2017-04
Graig,Syosset,graig.cannon@gmail.com,887,911,2017-05-26,2017-05-29,Trek Domane SL 6 - 2017,3499.99,1,2799.99,2017,5,2099.99,700.0,25.0,New,2017-05
Phebe,Sunnyside,phebe.turner@aol.com,880,955,2017-06-17,2017-06-18,Trek Boone Race Shop Limited - 2017,3499.99,1,2799.99,2017,6,2099.99,700.0,25.0,New,2017-06
Wai,Bethpage,wai.soto@msn.com,216,1183,2017-10-14,2017-10-17,Trek Boone Race Shop Limited - 2017,3499.99,1,2799.99,2017,10,2099.99,700.0,25.0,New,2017-10
Daryl,Uniondale,daryl.spence@aol.com,4,700,2017-02-07,2017-02-08,Trek Boone Race Shop Limited - 2017,3499.99,1,2799.99,2017,2,2099.99,700.0,25.0,New,2017-02
Robena,Corpus Christi,robena.hill@hotmail.com,123,1280,2017-12-01,2017-12-03,Trek Boone Race Shop Limited - 2017,3499.99,1,2799.99,2017,12,2099.99,700.0,25.0,New,2017-12
Buford,Bellmore,buford.gilbert@yahoo.com,517,1133,2017-09-19,2017-09-21,Trek Boone 7 - 2017,3499.99,1,2799.99,2017,9,2099.99,700.0,25.0,New,2017-09
Emmett,Valley Stream,emmett.casey@yahoo.com,429,1032,2017-07-30,2017-08-01,Sun Bicycles ElectroLite - 2017,1559.99,2,2807.98,2017,7,935.99,936.0,33.33,Regular,2017-07
Elenore,Hamburg,elenore.hensley@hotmail.com,213,1212,2017-10-27,2017-10-29,Trek Stache 5 - 2017,1499.99,2,2849.98,2017,10,899.99,1050.0,36.84,Regular,2017-10
Claris,Newburgh,claris.santiago@msn.com,1319,818,2017-04-04,2017-04-07,Trek Emonda S 4 - 2017,1499.99,2,2849.98,2017,4,899.99,1050.0,36.84,Regular,2017-04
Annett,Scarsdale,annett.garrett@yahoo.com,301,817,2017-04-04,2017-04-07,Trek Emonda S 4 - 2017,1499.99,2,2849.98,2017,4,899.99,1050.0,36.84,Regular,2017-04
Selene,Duarte,selene.austin@msn.com,530,687,2017-02-02,2017-02-04,Trek Emonda S 4 - 2017,1499.99,2,2849.98,2017,2,899.99,1050.0,36.84,Regular,2017-02
Christia,Helotes,christia.carson@gmail.com,297,668,2017-01-22,2017-01-24,Trek Emonda S 4 - 2017,1499.99,2,2849.98,2017,1,899.99,1050.0,36.84,Regular,2017-01
Fannie,Oxnard,fannie.jenkins@msn.com,738,1466,2018-03-26,2018-03-28,Trek Stache 5 - 2017,1499.99,2,2849.98,2018,3,899.99,1050.0,36.84,Regular,2018-03
Ayanna,Smithtown,ayanna.cherry@yahoo.com,976,685,2017-01-31,2017-02-02,Trek Emonda S 4 - 2017,1499.99,2,2849.98,2017,1,899.99,1050.0,36.84,Regular,2017-01
Eloisa,Howard Beach,eloisa.tucker@hotmail.com,1344,1147,2017-09-25,2017-09-27,Trek Stache 5 - 2017,1499.99,2,2849.98,2017,9,899.99,1050.0,36.84,Regular,2017-09
Deane,Pittsford,deane.sears@hotmail.com,179,903,2017-05-22,2017-05-24,Trek Emonda S 4 - 2017,1499.99,2,2849.98,2017,5,899.99,1050.0,36.84,Regular,2017-05
Genoveva,Bayside,genoveva.lloyd@aol.com,1390,960,2017-06-18,2017-06-19,Trek Emonda S 4 - 2017,1499.99,2,2849.98,2017,6,899.99,1050.0,36.84,Regular,2017-06
Mallie,Newburgh,mallie.osborn@gmail.com,1141,318,2016-07-17,2016-07-20,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,7,1799.99,1049.9999999999998,36.84,New,2016-07
Olevia,Redondo Beach,olevia.pitts@gmail.com,181,283,2016-06-23,2016-06-26,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,6,1799.99,1049.9999999999998,36.84,New,2016-06
Omega,Santa Monica,omega.huff@aol.com,1333,338,2016-07-28,2016-07-30,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,7,1799.99,1049.9999999999998,36.84,New,2016-07
Janie,Elmhurst,janie.herrera@gmail.com,1019,314,2016-07-15,2016-07-17,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,7,1799.99,1049.9999999999998,36.84,New,2016-07
Shirely,El Paso,shirely.stanley@gmail.com,576,390,2016-08-22,2016-08-25,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,8,1799.99,1049.9999999999998,36.84,New,2016-08
Monty,Hempstead,monty.frost@aol.com,292,1175,2017-10-09,2017-10-12,Trek Conduit+ - 2016,2999.99,1,2849.99,2017,10,1799.99,1049.9999999999998,36.84,New,2017-10
Tonisha,Huntington Station,tonisha.fowler@msn.com,1051,658,2017-01-17,2017-01-18,Trek Conduit+ - 2016,2999.99,1,2849.99,2017,1,1799.99,1049.9999999999998,36.84,New,2017-01
Hollis,Massapequa,hollis.rasmussen@yahoo.com,1112,334,2016-07-25,2016-07-27,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,7,1799.99,1049.9999999999998,36.84,New,2016-07
Kecia,Santa Cruz,kecia.olsen@msn.com,712,495,2016-10-10,2016-10-13,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,10,1799.99,1049.9999999999998,36.84,New,2016-10
Keri,Richardson,keri.bridges@gmail.com,77,435,2016-09-14,2016-09-16,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,9,1799.99,1049.9999999999998,36.84,New,2016-09
Vikki,Kingston,vikki.erickson@yahoo.com,306,105,2016-03-03,2016-03-04,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,3,1799.99,1049.9999999999998,36.84,New,2016-03
Hildegarde,Maspeth,hildegarde.christensen@hotmail.com,1055,455,2016-09-23,2016-09-24,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,9,1799.99,1049.9999999999998,36.84,New,2016-09
Garry,Forney,garry.espinoza@hotmail.com,14,419,2016-09-04,2016-09-06,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,9,1799.99,1049.9999999999998,36.84,New,2016-09
Aileen,Torrance,aileen.marquez@msn.com,952,596,2016-12-08,2016-12-09,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,12,1799.99,1049.9999999999998,36.84,New,2016-12
Nathaniel,New Windsor,nathaniel.richard@gmail.com,894,565,2016-11-21,2016-11-22,Trek Conduit+ - 2016,2999.99,1,2849.99,2016,11,1799.99,1049.9999999999998,36.84,New,2016-11
Allison,New City,allison.nolan@gmail.com,640,198,2016-05-01,2016-05-03,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2879.98,2016,5,1079.99,720.0,25.0,Regular,2016-05
Darren,Coachella,darren.witt@aol.com,348,40,2016-01-27,2016-01-29,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2879.98,2016,1,1079.99,720.0,25.0,Regular,2016-01
Yahaira,Endicott,yahaira.robertson@yahoo.com,819,578,2016-11-27,2016-11-29,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2879.98,2016,11,1079.99,720.0,25.0,Regular,2016-11
Margit,Plainview,margit.osborn@yahoo.com,965,53,2016-02-03,2016-02-05,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2879.98,2016,2,1079.99,720.0,25.0,Regular,2016-02
Derrick,Glendora,derrick.marks@yahoo.com,641,470,2016-09-30,2016-10-02,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2879.98,2016,9,1079.99,720.0,25.0,Regular,2016-09
Aida,West Hempstead,aida.koch@gmail.com,937,1371,2018-01-29,2018-02-01,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2879.98,2018,1,1079.99,720.0,25.0,Regular,2018-01
Casey,Port Washington,casey.gill@gmail.com,218,95,2016-02-27,2016-02-28,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2879.98,2016,2,1079.99,720.0,25.0,Regular,2016-02
Randee,Canyon Country,randee.pitts@msn.com,923,20,2016-01-14,2016-01-17,Surly Straggler - 2016,1549.0,2,2881.14,2016,1,929.4,1022.3399999999999,35.48,Regular,2016-01
Shay,Smithtown,shay.stephenson@aol.com,826,1171,2017-10-05,2017-10-08,Surly Straggler - 2016,1549.0,2,2881.14,2017,10,929.4,1022.3399999999999,35.48,Regular,2017-10
Tammie,Massapequa,tammie.cherry@hotmail.com,1247,196,2016-04-28,2016-05-01,Surly Straggler - 2016,1549.0,2,2881.14,2016,4,929.4,1022.3399999999999,35.48,Regular,2016-04
Dagny,San Angelo,dagny.owen@hotmail.com,565,313,2016-07-14,2016-07-15,Surly Straggler - 2016,1549.0,2,2881.14,2016,7,929.4,1022.3399999999999,35.48,Regular,2016-07
Marisol,Canandaigua,marisol.goodman@gmail.com,102,588,2016-12-06,2016-12-07,Surly Straggler - 2016,1549.0,2,2881.14,2016,12,929.4,1022.3399999999999,35.48,Regular,2016-12
Cindie,Lawndale,cindie.franklin@yahoo.com,1328,93,2016-02-26,2016-02-27,Surly Straggler - 2016,1549.0,2,2881.14,2016,2,929.4,1022.3399999999999,35.48,Regular,2016-02
Garth,Glendora,garth.huff@yahoo.com,1285,369,2016-08-15,2016-08-18,Surly Straggler - 2016,1549.0,2,2881.14,2016,8,929.4,1022.3399999999999,35.48,Regular,2016-08
Lezlie,Central Islip,lezlie.lamb@gmail.com,1443,558,2016-11-15,2016-11-17,Surly Straggler - 2016,1549.0,2,2881.14,2016,11,929.4,1022.3399999999999,35.48,Regular,2016-11
Nathalie,West Islip,nathalie.knowles@aol.com,807,1215,2017-10-28,2017-10-30,Surly Straggler - 2016,1549.0,2,2881.14,2017,10,929.4,1022.3399999999999,35.48,Regular,2017-10
Lucio,Smithtown,lucio.sherman@gmail.com,220,1086,2017-08-21,2017-08-24,Surly Straggler - 2016,1549.0,2,2881.14,2017,8,929.4,1022.3399999999999,35.48,Regular,2017-08
Floretta,Bayside,floretta.higgins@hotmail.com,96,604,2016-12-10,2016-12-12,Surly Straggler - 2016,1549.0,2,2881.14,2016,12,929.4,1022.3399999999999,35.48,Regular,2016-12
Wendie,Oxnard,wendie.nash@hotmail.com,1178,1131,2017-09-18,2017-09-19,Sun Bicycles ElectroLite - 2017,1559.99,2,2901.58,2017,9,935.99,1029.6,35.48,Regular,2017-09
Corene,Atwater,corene.wall@msn.com,24,1157,2017-10-01,2017-10-04,Surly Wednesday - 2017,1632.99,2,2939.38,2017,10,979.79,979.8000000000002,33.33,Regular,2017-10
Leanna,Hicksville,leanna.manning@yahoo.com,815,208,2016-05-06,2016-05-09,Surly Straggler - 2016,1549.0,2,2943.1,2016,5,929.4,1084.3,36.84,Regular,2016-05
Saturnina,Glendora,saturnina.garner@gmail.com,53,389,2016-08-22,2016-08-25,Surly Straggler - 2016,1549.0,2,2943.1,2016,8,929.4,1084.3,36.84,Regular,2016-08
Mila,Troy,mila.moody@gmail.com,1403,968,2017-06-21,2017-06-23,Surly Straggler - 2016,1549.0,2,2943.1,2017,6,929.4,1084.3,36.84,Regular,2017-06
Dorine,Santa Cruz,dorine.roberson@msn.com,194,1049,2017-08-09,2017-08-10,Surly Straggler - 2016,1549.0,2,2943.1,2017,8,929.4,1084.3,36.84,Regular,2017-08
Dottie,Port Washington,dottie.roberts@aol.com,1137,704,2017-02-08,2017-02-11,Surly Straggler - 2016,1549.0,2,2943.1,2017,2,929.4,1084.3,36.84,Regular,2017-02
Leonore,Jackson Heights,leonore.dorsey@yahoo.com,610,164,2016-04-07,2016-04-09,Surly Straggler - 2016,1549.0,2,2943.1,2016,4,929.4,1084.3,36.84,Regular,2016-04
Arla,Utica,arla.ellis@yahoo.com,1324,5,2016-01-03,2016-01-06,Surly Straggler - 2016,1549.0,2,2943.1,2016,1,929.4,1084.3,36.84,Regular,2016-01
Scarlet,Patchogue,scarlet.yates@hotmail.com,223,245,2016-05-29,2016-05-30,Surly Straggler - 2016,1549.0,2,2943.1,2016,5,929.4,1084.3,36.84,Regular,2016-05
Johnathan,Pleasanton,johnathan.velazquez@hotmail.com,259,1,2016-01-01,2016-01-03,Surly Straggler - 2016,1549.0,2,2943.1,2016,1,929.4,1084.3,36.84,Regular,2016-01
Afton,Coram,afton.juarez@gmail.com,527,367,2016-08-14,2016-08-15,Surly Straggler - 2016,1549.0,2,2943.1,2016,8,929.4,1084.3,36.84,Regular,2016-08
Octavia,Levittown,octavia.donaldson@hotmail.com,1359,508,2016-10-15,2016-10-18,Surly Straggler - 2016,1549.0,2,2943.1,2016,10,929.4,1084.3,36.84,Regular,2016-10
Adelaida,San Pablo,adelaida.hancock@aol.com,1261,468,2016-09-29,2016-09-30,Surly Straggler - 2016,1549.0,2,2943.1,2016,9,929.4,1084.3,36.84,Regular,2016-09
Harold,Santa Cruz,harold.o'connor@gmail.com,1415,993,2017-07-09,2017-07-11,Surly Straggler - 2016,1549.0,2,2943.1,2017,7,929.4,1084.3,36.84,Regular,2017-07
Sharie,New York,sharie.alvarez@msn.com,327,120,2016-03-14,2016-03-17,Surly Straggler - 2016,1549.0,2,2943.1,2016,3,929.4,1084.3,36.84,Regular,2016-03
Van,Houston,van.peters@yahoo.com,360,292,2016-06-29,2016-07-02,Surly Straggler - 2016,1549.0,2,2943.1,2016,6,929.4,1084.3,36.84,Regular,2016-06
Babara,Scarsdale,babara.ochoa@aol.com,174,1013,2017-07-19,2017-07-21,Sun Bicycles ElectroLite - 2017,1559.99,2,2963.98,2017,7,935.99,1092.0,36.84,Regular,2017-07
Dexter,Sunnyside,dexter.roberts@gmail.com,412,1077,2017-08-19,2017-08-21,Sun Bicycles ElectroLite - 2017,1559.99,2,2963.98,2017,8,935.99,1092.0,36.84,Regular,2017-08
Conchita,Mount Vernon,conchita.boone@gmail.com,1057,800,2017-03-27,2017-03-28,Trek Domane SL Disc Frameset - 2017,3199.99,1,2975.99,2017,3,1919.99,1055.9999999999998,35.48,New,2017-03
